fyear,at,bkvlps,invt,Lt,rectr,cogs,dvt,ebit,gp,ni,oiadp,revt,dvpsx_f,mkvalt,prch_f,Bankrupt
2006,13400.772,18.0581,40.962,9081.156,765.871,2736.411,200.949,1104.01,2781.297,593.995,1104.01,5517.708,0.72,7362.7915,34.28,yes
2006,6770.173,14.0951,360.754,4960.774,799.038,7142.777,0,670.011,2955.778,225.414,670.011,10098.555,0,5427.5259,43.55,yes
2006,19622,-68.8825,181,33215,915,14228,2,381,3132,-6203,381,17360,0,256.5368,1.78,yes
2006,19622,-68.8825,181,33215,915,14228,2,381,3132,-6203,381,17360,0,256.5368,1.78,yes
2006,20600,11.6586,101,14103,1650,8587,476,2074,4776,1149,2074,13363,0.88,19623.5607,38.64,yes
2006,17846,12.8048,2259,14484,2073,19053,223,1738,3175,186,1738,22228,0.9,6366.1629,27.6,yes
2006,32717.3,26.585,0,28004.2,2905.5,3585.5,38,401.2,881.9,96.5,401.2,4467.4,0,3040.2567,25.95,yes
2006,15392,-21.4578,2175,27244,4769,25638,0,-1910,754,-5464,-1910,26392,0,2146.076,3.92,yes
2006,6822.664,3.9122,0,6552.352,4829.909,132.407,60.165,296.146,304.601,-6.48,296.146,437.008,0.98,240.3359,8.99,yes
2006,503545,33.9278,232695,484354,127486,11164,342,35031,35545,4007,35031,46709,0.48,39293.2206,78.89,yes
2006,1884318,24.1822,393925,1764535,876878,79070,9825,65332,67835,21538,65332,146905,1.96,285727.04,57,yes
2007,1.733,-4.3373,0,65.444,0,0,0.168,-1.009,0,-1.181,-1.009,0,0,4.4088,0.5,yes
2007,0,-1.4266,0,0,0,0,0,0,0,-1.343,0,0,0,0.1559,0.1,no
2007,0.005,-0.075,0,0.792,0,0,0,-0.037,0,-0.037,-0.037,0,0,2.6248,0.8,no
2007,0.5,-0.0217,0,2.517,0,2.31,0,-4.261,1.363,-5.116,-4.261,3.673,0,7.4292,1.25,yes
2007,0.856,-0.0185,0,1.858,0,0,0,-3.172,0,-3.275,-3.172,0,0,5.4191,0.375,yes
2007,1.21,-0.0175,0,1.658,0,2.764,0,-2.519,-2.484,-2.463,-2.519,0.28,0,30.2835,1.95,no
2007,0.001,-0.0155,0,9.788,0,0,0,-4.022,0,-130.077,-4.022,0,0,42.2333,0.23,no
2007,3.248,-0.0094,0,5.033,0,0,0,-4.777,0,-43.072,-4.777,0,0,4.2016,0.145,no
2007,0,-0.0055,0,0.092,0,0,0,-0.213,0,-0.04,-0.213,0,0,0.8361,0.21,no
2007,0.001,-0.0014,0,0.489,0,0,0.03,-0.842,0,-1.51,-0.842,0,0,1.8811,0.036,no
2007,5.913,0.0034,0,5.882,0,0,26.745,26.532,27.484,26.74,26.532,27.484,3.05,322.3284,41,no
2007,0.071,0.0064,0,0.002,0,0,0,-0.03,0,-0.03,-0.03,0,0,1.2956,0.51,no
2007,1.213,0.0868,0,0.738,0,0.011,0,-0.038,-0.011,-0.061,-0.038,0,0,25.2988,8,no
2007,13.29,2.9689,0,1.438,0,0.297,0,-5.271,0.436,-4.418,-5.271,0.733,0,7.0658,5.96,no
2007,64,11.6654,0,17,0,0,19,-4,0,7,-4,0,6.39,48.348,19.25,yes
2007,914.781,13.1717,0,846.802,0,25.053,2.808,15.07,41.745,7.669,15.07,66.798,0.545,89.0273,21.35,no
2007,807.53,14.0794,0,740.695,0,27.842,0.854,8.91,26.432,2.678,8.91,54.274,0.18,75.8096,26.52,no
2007,222.218,13.1435,0.338,200.058,0,6.053,0.337,4.588,11.733,0.927,4.588,17.786,0.25,7.7725,10.75,no
2007,45.835,7.6591,0.582,6.498,0,23.647,2.209,5.493,8.327,4.189,5.493,31.974,0.57,87.5688,17.1,no
2007,503.506,7.8763,0.658,434.62,0,13.947,0.004,5.474,16.324,0.844,5.474,30.271,0,69.5307,10.0381,no
2007,3692.782,11.9421,2.22,3317.618,0,116.128,13.622,37.321,93.218,18.577,37.321,209.346,0.52,345.3257,24.44,no
2007,591.025,9.0882,4.447,529.852,0,26.627,0,7.779,18.841,1.659,7.779,45.468,0,55.5308,16.99,yes
2007,2394.492,9.8197,14.071,2119.206,0,82.124,10.491,62.671,110.244,29.979,62.671,192.368,0.37,390.2333,31.54,no
2007,331.994,8.4277,149.31,220.049,0,420.887,0,-9.679,215.531,-12.433,-9.679,636.418,0,32.5434,15.37,yes
2007,871.49,13.6326,342.622,350.644,0,1051.193,8.41,87.188,494.413,53.08,87.188,1545.606,0.2,459.6182,24.24,yes
2007,1670.891,14.7853,641.458,873.95,0,5186.077,0,-28.086,2015.084,300.594,-28.086,7201.161,0,1579.2993,32.4,yes
2007,0.05,-0.1404,0.022,1.292,0.019,0.071,0.09,-1.319,0.054,-4.996,-1.319,0.125,0,0.376,0.11,no
2007,5.623,0.1961,4.861,3.682,0.02,4.307,0,-0.832,0.559,-1.043,-0.832,4.866,0,0.8909,0.47,yes
2007,0.929,-0.0293,0.086,1.079,0.023,0.094,0,-0.135,0.314,-0.074,-0.135,0.408,0,0.3587,0.13,no
2007,1.192,-0.0934,0,5.725,0.028,1.717,0,-4.318,3.376,-4.574,-4.318,5.093,0,12.1475,0.33,no
2007,1.061,-0.3264,0,3.827,0.084,12.435,0,-9.816,-9.589,-12.596,-9.816,2.846,0,8.813,5.2,no
2007,1.599,0.0655,0.108,0.235,0.085,0.094,0,0.193,0.657,0.654,0.193,0.751,0,0.6247,0.05,no
2007,7.659,0.4748,0,0.328,0.101,8.267,0,-7.902,-7.865,-7.565,-7.902,0.402,0,154.4,17.4,no
2007,3.068,0.0214,0,0.848,0.121,0.292,0,-0.387,-0.032,-0.659,-0.387,0.26,0,7.493,0.09,no
2007,6.004,0.108,0.079,4.668,0.164,5.667,0,-0.436,1.821,-0.519,-0.436,7.488,0,1.1136,0.14,no
2007,0.667,0.0031,0.092,0.507,0.222,0.528,0,0.211,0.866,0.386,0.211,1.394,0,39.207,0.93,no
2007,2.277,-0.1168,1.172,7.22,0.222,2.887,0,-4.62,0.422,-7.78,-4.62,3.309,0,6.9737,0.14,no
2007,1.895,0.0433,0.142,0.526,0.248,0.457,0.002,-2.105,0.585,-2.04,-2.105,1.042,0,13.3429,0.77,no
2007,8.203,1.7566,0,0.72,0.278,1.086,0,-0.023,0.545,0.073,-0.023,1.631,0,30.246,7.35,no
2007,0.562,-0.1145,0.098,5.073,0.301,0.46,0,-0.713,0.545,-3.842,-0.713,1.005,0,28.3565,1.37,no
2007,6.27,-0.0737,0.004,9.92,0.302,0.512,0,-1.899,1.456,-1.598,-1.899,1.968,0,5.9453,0.26,no
2007,11.026,4.7338,0,1.833,0.334,0.325,1.321,2.432,2.934,2.83,2.432,3.259,0.68,22.8185,16.5,no
2007,2.826,0.8004,0.661,0.508,0.371,2.921,0,-0.357,1.713,-0.293,-0.357,4.634,0,2.3168,2.14,no
2007,1.268,-0.0849,0.049,3.27,0.395,0.366,0,-1.974,2.476,-6.937,-1.974,2.842,0,22.401,1.75,no
2007,1.018,-0.1031,0,10.088,0.56,0.322,0.12,-1.958,0.893,-2.58,-1.958,1.215,0,12.6944,0.33,no
2007,1.744,0.0328,0.766,1.159,0.627,2.195,0,-0.583,2.836,-0.632,-0.583,5.031,0,7.1364,0.53,no
2007,9.888,11.8106,0.593,0.723,1.013,3.585,0,1.088,2.128,0.833,1.088,5.713,0,9.312,14.24,no
2007,7.184,0.7069,0.957,3.87,1.122,2.787,0,-0.054,5.312,-0.107,-0.054,8.099,0,10.7824,2.7,no
2007,64.208,7.8735,26.046,11.353,1.23,69.683,0,0.532,31.106,1.231,0.532,100.789,0,57.0605,8.5,yes
2007,11.446,-0.5469,0.9,20.016,1.287,16.386,0.509,2.032,4.695,0.929,2.032,21.081,0,5.7444,0.42,no
2007,70.646,0.7962,0,27.382,1.766,37.731,0,-45.144,6.27,-45.462,-45.144,44.001,0,159.2016,10.48,no
2007,20.941,32.3757,7.578,4.138,1.776,18.317,0.052,1.486,7.163,0.838,1.486,25.48,0.1,10.8731,20.95,no
2007,1.902,-0.0049,0,1.85,1.902,0,0,-0.143,0,0.077,-0.143,0,0,1.0336,0.4,no
2007,15.95,3.1107,1.095,2.627,1.938,7.476,0,1.3,5.943,1.191,1.3,13.419,0,19.7018,7.51,no
2007,7.236,0.1281,3.515,3.168,2.093,26.389,0,0.157,7.679,0.002,0.157,34.068,0,7.6219,0.9,no
2007,27.883,0.5182,3.929,12.369,2.249,13.406,0.673,-4.45,5.068,-5.199,-4.45,18.474,0,48.4025,4.14,no
2007,87.257,2.394,0.092,47.7,2.361,21.866,0,-1.219,5.362,-2.415,-1.219,27.228,0,57.2705,3.55,no
2007,116.307,1.5676,0,44.006,2.365,88.425,0,-21.504,36.278,-16.452,-21.504,124.703,0,68.2606,4.46,yes
2007,14.835,4.9709,4.043,2.02,2.415,12.348,0.258,2.335,6.176,1.619,2.335,18.524,0.1,18.046,7.4,no
2007,6.489,0.1982,0.72,3.129,2.488,4.217,0,2.023,4.513,1.309,2.023,8.73,0,9.4073,0.78,no
2007,20.065,4.5312,11.819,3.268,2.612,10.611,0.826,3.554,19.909,2.324,3.554,30.52,0.22,21.1299,8.58,no
2007,12.049,-0.099,4.765,11.849,2.884,9.028,0,1.062,15.998,2.663,1.062,25.026,0,4.285,0.9,no
2007,16.634,1.2642,3.136,8.324,2.909,19.757,0,2.171,8.264,0.448,2.171,28.021,0,7.344,2.6,no
2007,14.751,2.892,1.899,6.853,3.054,14.817,0.404,1.319,3.991,0.747,1.319,18.808,0.15,12.6718,7.15,no
2007,32.768,6.7931,2.457,1.255,3.226,6.272,0,10.049,14.257,7.187,10.049,20.529,0,114.5833,41.95,no
2007,476.241,4.5411,0.948,181.707,3.746,165.994,0,32.638,63.353,17.179,32.638,229.347,0,491.3514,13.18,yes
2007,4.484,7.00E-04,0.025,3.64,3.767,18.079,0,-0.254,0.774,-0.302,-0.254,18.853,0,13.5,0.07,no
2007,28.387,-0.0375,0,30.356,3.773,6.823,0,-15.258,20.791,-52.617,-15.258,27.614,0,22.6239,1.36,no
2007,568.045,5.3822,1.668,499.035,4.12,390.091,8.939,37.17,99.162,-126.89,37.17,489.253,0.7,93.0877,27,yes
2007,150.944,1.403,77.907,123.888,4.453,157.617,0,-3,118.63,-27.982,-3,276.247,0,15.428,4.1999,yes
2007,37.53,1.17,0.995,13.424,4.825,25.394,0,-3.569,11.408,-2.751,-3.569,36.802,0,35.2311,6.38,no
2007,49.803,0.9798,0,29.843,4.852,5.73,0,8.816,13.752,5.133,8.816,19.482,0,45.3686,4.55,no
2007,83.959,10.6661,6.853,59.363,5.245,30.843,0,-1.711,20.362,-5.095,-1.711,51.205,0,14.7584,9.04,no
2007,181.823,3.8612,2.722,20.974,5.284,15.653,0,-8.663,12.499,-3.589,-8.663,28.152,0,262.0288,17.41,yes
2007,27.907,25.44,4.976,3.332,5.329,29.279,0.696,1.543,8.497,1.267,1.543,37.776,0.72,19.4166,26.1,no
2007,30.469,7.8071,5.357,11.045,5.746,25.954,0,1.381,7.917,-5.569,1.381,33.871,0,16.0476,36.29,no
2007,21.649,1.3247,8.178,5.338,5.992,19.188,0,-0.038,12.244,0.348,-0.038,31.432,0,41.2486,4.45,yes
2007,283.123,25.7317,29.792,115.558,6.4,764.494,3.711,34.317,281.941,20.503,34.317,1046.435,0.6,303.1987,52,no
2007,47.84,1.5883,8.413,20.961,6.834,33.365,0,-6.487,33.856,-9.291,-6.487,67.221,0,59.2305,6.08,yes
2007,31.763,3.2746,6.598,16.582,7.639,37.889,0,6.061,12.13,3.449,6.061,50.019,0,45.3401,11.4,no
2007,624.73,9.4677,3.097,404.142,7.821,101.243,0,16.964,176.836,-8.446,16.964,278.079,0,262.3467,16.84,yes
2007,12.417,-0.0844,0,15.248,8.436,36.65,0,-0.432,7.749,-1.052,-0.432,44.399,0,1.8443,0.26,yes
2007,1263.966,6.4391,0,777.349,8.759,287.994,35.636,36.938,89.043,39.207,36.938,377.037,0.48,4758.89,64.1,yes
2007,64.7,3.261,36.775,33.75,10.373,57.352,0,5.205,30.849,2.771,5.205,88.201,0,74.884,9.79,no
2007,69.734,9.1145,24.455,13.47,12.187,105.598,0,-14.158,17.775,-14.872,-14.158,123.373,0,29.6366,9.95,yes
2007,74.098,3.4661,10.059,27.233,16.396,46.391,0,2.5,21.613,0.44,2.5,68.004,0,111.5483,12.44,no
2007,233.35,1.0734,106.434,171.529,16.602,158.265,6.383,31.122,228.779,15.478,31.122,387.044,0,863.925,16.22,no
2007,66.958,6.6123,29.901,22.001,16.742,166.141,1.822,6.675,12.644,4.465,6.675,178.785,0.3,34.8789,10.3,no
2007,87.929,2.2463,24.854,23.177,17.289,206.394,0,-7.323,16.836,-9.021,-7.323,223.23,0,31.1995,3.3,yes
2007,20.148,3.0647,0,1.76,18.388,0,19.806,19.766,20.189,19.806,19.766,20.189,3.301,247.5,49.99,no
2007,432.3,20.93,0,208.6,18.4,110.3,0,14.7,143.3,13.8,14.7,253.6,0,833.664,100,yes
2007,126.616,6.5516,8.179,20.454,18.492,207.851,0,6.457,38.81,3.26,6.457,246.661,0,88.96,7.58,yes
2007,32.657,2.3732,0,7.767,19.626,3.921,1.697,11.508,11.544,8.25,11.508,15.465,0.16,469.338,62.75,no
2007,60.654,9.5554,0,6.542,19.806,73.412,1.699,8.772,37.397,2.948,8.772,110.809,0.3,70.8441,14.05,yes
2007,4432.998,25.1088,65.208,2657.952,21.158,790.125,0,60.728,840.678,-75.927,60.728,1630.803,0,3202.9554,99.04,yes
2007,136.777,4.9534,13.696,25.612,26.411,136.183,0,2.826,44.871,0.688,2.826,181.054,0,126.3485,8.03,yes
2007,2945.319,-2.6525,26.361,2496.966,26.512,513.239,21.97,76.376,459.541,-253.159,76.376,972.78,0,193.3372,6.8,yes
2007,3775.891,11.5675,801.025,1913.445,30.554,5280.255,0,501.421,1813.707,288.291,501.421,7093.962,0,8301.5209,63.77,yes
2007,272.729,-0.1213,2.754,308.999,32.093,358.908,0,-25.888,125.299,-42.967,-25.888,484.207,0,257.2277,1.54,yes
2007,85.218,9.8497,24.791,47.022,33.831,21.294,1.638,1.423,27.265,-0.697,1.423,48.559,0.375,12.432,13.37,no
2007,352.106,9.5895,84.415,215.964,43.273,235.139,0,7.36,216.976,-15.826,7.36,452.115,0,37.4801,8.5799,yes
2007,503.86,1.398,0,413.338,44.048,100.886,0.794,14.689,86.528,-42.228,14.689,187.414,0,324.2626,8.79,no
2007,918.488,4.0734,7.693,746.72,45.543,302.282,21.443,100.233,198.112,32.453,100.233,500.394,0.51,1248.8505,33.02,yes
2007,686.238,16.3978,0,334.998,45.968,93.023,0,57.704,259.212,21.428,57.704,352.235,0,509.1534,32.49,yes
2007,211.534,8.9469,53.223,61.574,47.256,230.513,6.503,32.885,75.049,22.859,32.885,305.562,0.388,521.1336,36.5,no
2007,840.069,24.0378,193.732,191.841,48.46,1668.913,31.309,66.749,649.638,50.99,66.749,2318.551,1.16,1077.062,47.1,no
2007,360.065,16.9439,100.12,159.974,49.409,770.573,37.494,41.231,104.954,40.239,41.231,875.527,3.27,308.5692,35.21,yes
2007,352.458,9.3517,52.528,76.34,49.957,296.71,0,-47.706,56.445,-69.557,-47.706,353.155,0,295.26,32.48,yes
2007,932.467,2.3152,6.301,841.357,52.056,295.516,2.364,70.177,167.699,-102.545,70.177,463.215,0.06,69.2613,7.76,yes
2007,814.856,3.2126,0,712.886,52.139,82.26,0,-79.786,372.389,-79.955,-79.786,454.649,0,374.8612,24.52,yes
2007,472.289,-5.6859,73.213,544.596,52.59,801.076,0,18.778,80.492,-26.346,18.778,881.568,0,51.8854,11.1,yes
2007,398.366,-0.3565,3.253,387.939,55.988,232.192,39.306,-6.295,259.956,-177.026,-6.295,492.148,0,335.57,9.5,yes
2007,1249.971,4.1173,17.451,1097.852,57.687,1197.663,0,-39.458,201.318,-60.253,-39.458,1398.981,0,93.4734,7.46,yes
2007,317.253,-4.7017,66.74,406.896,68.593,305.839,0,44.884,177.119,-6.692,44.884,482.958,0,74.3574,14.49,yes
2007,546.824,-2.3278,5.277,586.658,71.283,364.987,187.015,-4.115,173.099,-69.331,-4.115,538.086,11,615.8609,55.36,yes
2007,613.979,13.7757,51.184,468.37,71.502,468.484,0,56.063,139.735,29.767,56.063,608.219,0,309.3839,38.65,yes
2007,762.185,8.2396,81.488,408.482,73.058,1485.229,0,37.433,86.378,33.799,37.433,1571.607,0,532.5258,24.01,yes
2007,440.21,8.8733,65.522,66.093,73.527,181.723,0,27.295,136.077,19.044,27.295,317.8,0,389.5769,11.71,no
2007,572.02,4.7453,65.412,432.201,74.207,727.069,0,3.246,127.15,-24.516,3.246,854.219,0,91.0469,8.44,yes
2007,381.451,13.8678,118.187,179.4,75.226,361.178,0,52.319,63.453,32.288,52.319,424.631,0,627.7235,60,yes
2007,1853.888,14.8003,34.234,1187.429,84.578,679.709,0,128.321,197.718,74.753,128.321,877.427,0,1151.4171,28.19,yes
2007,1119.122,9.5046,0,704.075,90.072,2439.938,0,63.485,479.354,73.402,63.485,2919.292,0,1198.2499,27.73,yes
2007,244.43,12.1865,108.997,143.451,94.057,335.305,0,1.636,34.366,7.198,1.636,369.671,0,75.1023,11.33,no
2007,1165.2,45.8092,207.6,222.4,96.5,1251.1,11.1,168.4,253.4,101,168.4,1504.5,0.36,1635.7779,89.24,yes
2007,625.571,1.3425,139.813,539.303,102.421,1392.138,0,-12.627,267.842,-1.013,-12.627,1659.98,0,221.6867,11.41,yes
2007,857.933,7.2599,111.792,700.677,107.151,830.102,0,46.334,128.915,-3.141,46.334,959.017,0,241.5202,15.75,yes
2007,1702.939,32.8147,96.968,729.381,109.376,712.404,45.064,-59.686,170.05,29.659,-59.686,882.454,0,695.0353,53.1,yes
2007,760.811,2.5007,70.89,635.42,114.91,827.463,0,106.363,222.897,44.361,106.363,1050.36,0,814.3223,39.8775,yes
2007,445.653,1.7504,39.407,357.919,119.717,310.54,0,-11.402,146.687,-13.743,-11.402,457.227,0,175.1575,7.82,yes
2007,825.754,11.6259,87.073,496.549,121.345,469.099,0,85.94,197.296,44.156,85.94,666.395,0,871.7508,36.19,yes
2007,729.922,20.6726,107.17,179.349,121.85,881.475,17.032,5.498,75.417,9.292,5.498,956.892,0.64,483.9216,24.52,no
2007,958.357,-10.2145,61.837,1420.071,136.627,1444.535,0,-43.93,1353.802,-143.684,-43.93,2798.337,0,2.9381,3,yes
2007,3796.569,17.8063,2.35,1769.928,138.716,104.423,154.963,-263.512,-111.66,-364.349,-263.512,-7.237,2.18,2848.8145,40.21,no
2007,677.004,17.4258,207.284,291.929,146.675,1172.348,5.297,92.664,248.005,51.806,92.664,1420.353,0.24,600.8446,38.1,no
2007,430.55,-12.6914,94.157,728.671,148.696,1012.487,0,74.222,156.94,-46.667,74.222,1169.427,0,68.5908,22.2,yes
2007,1213.7,14.1307,121.4,932.5,163.6,827,4.1,36.8,232.6,-15.5,36.8,1059.6,0.44,103.281,18.68,yes
2007,1060.5,4.4635,179.4,632.9,192.8,848.3,0,134.8,322.8,61.3,134.8,1171.1,0,2326.024,27.91,yes
2007,2201.664,5.7223,366.545,2004.863,211.613,2711.026,11.099,72.026,446.244,-266.027,72.026,3157.27,0.32,227.675,21.9,no
2007,14666,-19.8154,0,22354,225,2620,0,765,3382,-1616,765,6002,0,465.9829,4.93,yes
2007,14666,-19.8154,0,22354,225,2620,0,765,3382,-1616,765,6002,0,465.9829,4.93,yes
2007,9452,23.9392,357,4142,236,1817,0,73,202,1995,73,2019,0,8646.2318,49,yes
2007,3832.487,38.6324,65.349,3074.056,254.126,1623.57,12.963,197.806,425.604,67.784,197.806,2049.174,0,1120.7909,83.87,yes
2007,1597.802,11.6914,52.079,1085.777,284.141,433.347,0,158.53,1198.454,86.039,158.53,1631.801,0,944.6582,34.36,yes
2007,4649.9,42.8866,543.5,2205.8,296.6,2547.5,0,253,1002.2,145.3,253,3549.7,0,2279.4112,57.48,yes
2007,1805.9,2.0018,179.1,1533.1,305.6,1815.8,0,45.3,310.9,-194.4,45.3,2126.7,0,355.7242,7.98,yes
2007,3745.93,8.902,1573.56,2242.755,330.599,9130.553,26.908,-349.387,2613.138,-319.897,-349.387,11743.691,0.16,746.3568,19.6,yes
2007,2333.161,6.8107,980.761,844.235,343.989,7113.831,0,299.918,1204.905,182.025,299.918,8318.736,0,4013.7898,27.75,yes
2007,2667,-4.4545,0,2730,345,1722,4,-129,539,-306,-129,2261,0,1202.8716,30.854,yes
2007,4416,7.6539,676,2563,389,2861,48,193,886,-3,193,3747,0.2,1888.38,12.33,yes
2007,12474,14.0884,0,11009,392,3079,0,600,2907,-916,600,5986,0,1351.818,31.47,yes
2007,28814.319,5.9726,0,26884.779,561.457,2094.715,450.854,1334.128,1334.128,287.954,1334.128,3428.843,1.85,16433.02,67.43,yes
2007,1981.404,-2.1812,0,2450.693,675.31,2925.666,0,-211.923,529.896,-362.723,-211.923,3455.562,0,608.8915,8.56,yes
2007,7872,30.4893,821,3847,721,3737,0,300,1241,96,300,4978,0,2644.776,36.9297,yes
2007,10319,33.0433,906,8270,754,3609,34,-387,267,-490,-387,3876,1.1538,1184.4567,57.6154,yes
2007,24517,31.6357,135,17140,776,8450,0,1104,4078,2093,1104,12528,0,3383.5289,26.5,yes
2007,2491.396,7.231,583.593,1928.286,782.944,3003.781,0,126.608,692.89,32.059,126.608,3696.671,0,986.1418,13.68,yes
2007,12088.907,28.3342,102.322,5098.813,835.67,858.296,95.031,1589.209,3273.308,1089.918,1589.209,4131.604,0.33,22002.3563,91.63,yes
2007,23565.011,22.4509,0,21285.118,890.606,418.928,79.566,-4656.095,-4653.4,-3248.157,-4656.095,-4234.472,0.78,9802.94,96.1,yes
2007,7033.356,0.3877,379.773,6982.089,913.074,8871.164,1942.738,577.706,2950.739,131.353,577.706,11821.903,15,3419.623,50.5,yes
2007,11756,7.2756,0,8047,970,734,82,981,3543,500,981,4277,0.16,11470.1175,28.46,yes
2007,32423,34.6068,262,22310,1066,15375,0,1015,3591,1612,1015,18966,0,4351.2451,21.95,yes
2007,32423,34.6068,262,22310,1066,15375,0,1015,3591,1612,1015,18966,0,4351.2451,21.95,yes
2007,18482,-9.7055,114,23131,1104,6603,0,705,1367,2693,705,7970,0,124.6219,4.15,yes
2007,20175,11.5812,103,14073,1674,8281,495,2259,5031,1163,2259,13312,0.96,16338.8877,41.19,yes
2007,13667,-23.9077,1808,26976,3894,21164,0,-1390,1119,-3065,-1390,22283,0,81.6512,5.515,yes
2007,4721.918,-7.181,0,5031.943,4191.439,576.132,28.274,-55.254,-55.254,-720.997,-55.254,520.878,0.62,33.6749,10.78,yes
2007,33514.8,22.9399,0,29278.9,6049.2,4069.4,14.1,19.7,502.9,-179.9,19.7,4572.3,0,2489.61,21.25,yes
2007,691063,40.2247,313129,668573,179226,12605,418,45821,46398,4192,45821,59003,0.6,33312.0828,86.18,yes
2007,2187631,22.7443,462103,2074033,994847,104092,10769,50820,53241,3617,50820,157333,2.16,280592.28,56.28,yes
2008,0,-1.4509,0,0.062,0,0,0,-0.062,0,-0.062,-0.062,0,0,0.0256,0.09,no
2008,2.406,-1.1355,0,62.004,0,0,0.146,-2.343,0,-2.791,-2.343,0,0,10.5026,0.6,yes
2008,0.386,-0.0776,0,10.267,0,0,0,-0.449,0,-6.383,-0.449,0,0,0.1909,0.5,no
2008,0,-0.0218,0,13.91,0,4.677,0,-4.625,-4.625,-5.361,-4.625,0.052,0,58.9719,0.155,no
2008,0.003,-0.0161,0,0.403,0,0,0,-1.513,0,-1.513,-1.513,0,0,77.8932,22.75,no
2008,0.154,-0.0045,0,0.875,0,0,0,-0.088,0,-0.088,-0.088,0,0,8.05,1,no
2008,0.56,-0.0028,0,0.536,0,0.398,0,0.012,0.215,-0.931,0.012,0.613,0,2.2099,0.1,no
2008,0.002,-0.0013,0,0.062,0,0,0,-0.117,0,-0.107,-0.117,0,0,0.4448,0.19,no
2008,0.047,0.0042,0,0.002,0,0,0,-0.025,0,-0.025,-0.025,0,0,0.4319,0.68,no
2008,9.525,0.0063,0,9.467,0,0,33.638,33.569,34.645,33.665,33.569,34.645,3.27,278.4873,40.39,no
2008,6.138,0.6613,0,2.779,0,0.03,0,-7.916,0.126,-9.202,-7.916,0.156,0,1.5346,3.2488,no
2008,11.813,1.3545,0,6.273,0,2.089,0,-1.302,-1.121,-0.195,-1.302,0.968,0,2.0859,2.3,no
2008,75.464,10.1891,0,34.412,0,0,0,-13.253,0,-4.884,-13.253,0,0,38.3158,11.75,yes
2008,1218.278,10.7222,0,226.877,0,233.989,0,-15.36,30.001,-35.883,-15.36,263.99,0,2242.4013,46.82,yes
2008,913.359,12.3917,0,854.585,0,39.829,0.854,-3.499,15.772,-7.112,-3.499,55.601,0.135,32.4896,16.55,no
2008,0.306,-0.0109,0.181,3.845,0,0.736,0,-1.796,-0.54,-1.962,-1.796,0.196,0,1.0331,0.048,no
2008,599.385,8.1279,0.4,516.933,0,11.983,0.016,8.165,19.835,2.91,8.165,31.818,0,55.5441,8.33,no
2008,44.057,7.4406,0.801,5.842,0,23.16,3.569,4.313,6.944,3.535,4.313,30.104,0.69,71.6472,17.43,no
2008,271.618,11.9739,1.175,247.299,0,5.326,0.388,2.762,11.691,0.901,2.762,17.017,0.3,10.5612,8.5,no
2008,605.767,9.1727,2.799,543.108,0,21.655,0,5.24,16.224,-0.193,5.24,37.879,0,34.155,10.21,yes
2008,3570.212,6.3788,12.018,3264.378,0,172.46,11.132,-118.889,-50.591,-158.273,-118.889,121.869,0.26,39.0502,13.93,no
2008,2278.307,4.8148,54.143,2143.068,0,141.964,6.158,-30.275,15.799,-134.566,-30.275,157.763,0.22,189.594,14.48,no
2008,1300.178,13.4368,92.812,1214.861,0,24.058,2.905,14.145,40.78,5.457,14.145,64.838,0.56,62.39,18,no
2008,768.043,11.885,314.517,318.04,0,1047.436,7.699,51.859,468.384,-65.535,51.859,1515.82,0.2,270.7205,17.99,yes
2008,1775.521,15.2665,649.022,949.894,0,5209.438,0,26.566,2072.011,12.812,26.566,7281.449,0,866.3776,31.45,yes
2008,0.193,-1.00E-04,0,0.269,0.005,0.47,0,-0.466,-0.465,-0.469,-0.466,0.005,0,0.7568,0.0094,no
2008,0.05,-0.0953,0.035,1.01,0.007,0.06,0.088,-0.216,0.042,0.106,-0.216,0.102,0,0.1043,0.02,no
2008,14.061,-0.0105,0,15.785,0.011,5.106,0,-4.519,2.198,-6.58,-4.519,7.304,0,46.1303,0.51,yes
2008,0.306,-0.8465,0,8.823,0.012,7.014,0,-6.905,-6.848,-10.459,-6.905,0.166,0,0.1107,2.6,no
2008,1.253,-0.0298,0.003,2.21,0.021,0.019,0,-4.366,0.462,-4.366,-4.366,0.481,0,26.2287,2,no
2008,1.231,0.0437,0.21,0.072,0.028,0.619,0,-0.147,-0.124,-0.413,-0.147,0.495,0,0.7166,0.08,no
2008,2.084,0.0564,0,0.805,0.034,0.146,0,-0.317,-0.122,-0.346,-0.317,0.024,0,47.628,2.2,no
2008,3.022,-0.0331,0,5.774,0.081,0.487,0,-0.099,1.602,-0.546,-0.099,2.089,0,2.1648,0.175,no
2008,0.348,-0.133,0.203,5.703,0.084,0.297,0,-1.013,0.426,-1.742,-1.013,0.723,0,12.0819,1,no
2008,0.938,-0.0486,0.063,1.187,0.088,0.153,0,-0.097,0.294,-0.069,-0.097,0.447,0,0.1281,0.08,no
2008,5.284,0.3155,0,0.412,0.129,4.385,0,-2.749,-2.705,-2.595,-2.749,1.68,0,33.5113,10.32,no
2008,7.878,1.6108,0,1.016,0.132,1.607,0,-1.122,0.037,-0.653,-1.122,1.644,0,13.845,10.01,no
2008,0.933,0.0138,0.156,0.482,0.141,0.552,0.002,-1.337,0.654,-1.338,-1.337,1.206,0,6.206,0.45,no
